Timestamp,Packet_Size,Src_IP,Dst_IP,Src_Port,Dst_Port,TCP_Flags,App
1740728642.124781,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.124781,195,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.124928,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728642.125431,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.135464,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.135497,66,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728642.136325,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.154779,710,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.154866,208,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.15492,200,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.154965,212,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160404,199,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160452,197,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160489,215,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.16052,165,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160565,185,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160599,186,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160633,180,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160668,180,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160701,168,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.160735,183,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161751,184,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161806,172,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161839,178,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161879,188,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161933,177,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161968,169,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.161997,182,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162048,186,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162109,181,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162147,181,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162194,184,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162264,179,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162326,182,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162364,182,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162409,170,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162452,174,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162809,200,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.162994,295,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.163037,212,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.166855,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.166855,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.167469,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.167469,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.171946,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.172317,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.172317,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.172797,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.173307,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.173307,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.174084,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.174084,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.17455,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.17455,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.175377,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.176087,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.178927,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.183172,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.212902,211,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.213575,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.213915,138,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.224436,210,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.229565,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.236404,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.239689,155,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.240622,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.256696,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.738205,226,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.738205,846,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.738205,93,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.738271,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728642.738391,66,142.251.168.84,192.168.100.93,443,62096,SA,Chrome
1740728642.739691,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.750674,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,176,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1109,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,423,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,93,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,148,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,343,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,163,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728642.943452,1408,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943452,1408,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728642.943676,66,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728642.951091,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728642.962838,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,163,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1092,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,93,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,163,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1013,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,142,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1181,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,163,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1013,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457132,941,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,140,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457132,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457452,66,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.457589,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.457643,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.457682,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.457726,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457896,838,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457896,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.457896,263,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.457972,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.458038,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.458085,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.458124,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.46166,263,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.46173,82,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.46503,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728643.469901,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.469901,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.469901,377,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.470024,74,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.470149,66,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.470326,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.470326,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.470326,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.470326,140,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.470428,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.471864,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.471864,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.471864,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.471864,1156,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.471864,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.471864,1094,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.472139,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.476199,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,164,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1043,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,268,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,166,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,964,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,699,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,140,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1123,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.661434,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.661809,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.662173,210,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,165,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,339,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,142,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662173,685,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.662316,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.666711,163,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.666711,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.666812,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.667107,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.667289,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728643.667881,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.667881,1433,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.667881,140,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.667881,1002,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.667972,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.668373,142,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.668373,964,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.668492,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.680005,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.70622,166,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.70622,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.706288,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.706749,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.706749,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.706785,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.706866,1014,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.707975,1267,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.708009,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.708914,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728643.725486,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.743891,144,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.743891,1327,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.743891,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.743891,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.743963,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.744528,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.744528,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.744528,1186,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.744611,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.744959,126,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.744959,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.745012,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.745734,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.745734,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.745779,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.74592,1174,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.745951,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.746807,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728643.7472,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.7472,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.7472,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.7472,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.7472,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.7472,1179,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.747275,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.748034,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.748034,1454,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.748034,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.748091,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.748794,646,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.74888,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.762675,60,34.96.118.58,192.168.100.93,443,62111,A,Chrome
1740728643.773731,168,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.773731,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.773803,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.774174,1034,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.774174,721,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.774174,93,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.774224,54,192.168.100.93,34.96.118.58,62111,443,A,Chrome
1740728643.775115,93,192.168.100.93,34.96.118.58,62111,443,PA,Chrome
1740728643.776473,168,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
1740728643.776473,1454,34.96.118.58,192.168.100.93,443,62111,PA,Chrome
